case_id,slice_idx,dice,iou,sensitivity,specificity,precision,accuracy,fpr,fnr,mae
radiopaedia_36,11,0.5086505191161504,0.3410672855357152,0.8212290503792017,0.9961442538672275,0.36842105278986936,0.9956665039062567,0.0038557461343025905,0.17877095017945757,0.004333496
radiopaedia_36,12,0.6421207658848129,0.4728850326523026,0.5844504022561795,0.9986495403833484,0.7124183007475756,0.9962921142578182,0.001350459618186163,0.41554959801191693,0.0037078857
radiopaedia_36,13,0.7340267459533394,0.5798122066714055,0.7222222223034437,0.9987115378715853,0.7462235650313523,0.9972686767578167,0.0012884621299486326,0.2777777779889538,0.0027313232
radiopaedia_36,14,0.6471816284108987,0.4783950617686423,0.9465648855043413,0.9901203742235938,0.49167327521874116,0.9896850585937658,0.009879625777947505,0.05343511464833052,0.010314941
radiopaedia_36,15,0.6844961240432367,0.5203299941355138,0.9284963196710309,0.98844933033988,0.5420503376585604,0.987579345703144,0.011550669661668265,0.07150368043412159,0.012420654
radiopaedia_36,16,0.6325947105206364,0.4626241505769668,0.9247648902899932,0.9851964260828052,0.4807170016577557,0.984313964843774,0.014803573918743238,0.07523510981449999,0.015686035
radiopaedia_36,17,0.6334164588659276,0.4635036496630081,0.9538626609491564,0.9847377871339472,0.4741333333613795,0.9842987060547115,0.01526221286760067,0.04613733915813977,0.015701294
radiopaedia_36,18,0.6763285024310953,0.5109489051451862,0.9845288326322744,0.9898341689163288,0.5150846210805676,0.9897766113281407,0.01016583108521378,0.01547116750837255,0.010223389
radiopaedia_36,19,0.6508250825312987,0.4823874755888075,0.962890625007248,0.9921567421259964,0.491525423779509,0.9919281005859498,0.00784325787554158,0.03710937518806458,0.008071899
radiopaedia_36,20,0.7031802120403551,0.542234332487434,0.8708971553893005,0.9957436346594205,0.5896296296904253,0.9948730468750078,0.004256365342116111,0.12910284482951798,0.005126953
radiopaedia_36,21,0.5810526316230471,0.40949554904903634,0.6418604651995673,0.9962522655362083,0.5307692308594676,0.9939270019531342,0.0037477344653276995,0.3581395350329908,0.006072998
radiopaedia_36,22,0.628637951149169,0.4584040747948381,0.7714285714938776,0.9963335685576714,0.5304518664969643,0.9951324462890699,0.0036664314438626905,0.2285714287918367,0.0048675537
radiopaedia_36,23,0.5721854305202404,0.4007421151390089,0.9075630252489231,0.9953903641765515,0.41779497109907254,0.99507141113282,0.004609635824979924,0.09243697517124498,0.004928589
radiopaedia_36,24,0.6656804734222367,0.49889135266099965,0.9297520661447306,0.9967990933317046,0.5184331798344624,0.9965515136718802,0.003200906669826935,0.0702479342684926,0.0034484863
radiopaedia_36,25,0.7445652174260101,0.5930735931616724,0.9856115107965426,0.9971804223237041,0.598253275196888,0.9971313476562543,0.002819577677828282,0.014388489563169607,0.0028686523
radiopaedia_36,26,0.687083888190801,0.5233265721048019,1.0,0.996400012255283,0.5233265721048019,0.9964141845703179,0.0035999877462489656,3.875968990745748e-10,0.0035858154
radiopaedia_36,27,0.6503496504107781,0.481865285108325,0.925373134365486,0.9971684395806273,0.5013477090292863,0.9969482421875047,0.002831560420903296,0.07462686613202643,0.0030517578
radiopaedia_36,28,0.6539923955688242,0.48587570650515494,0.7818181820165289,0.9989759422859429,0.5620915035541886,0.9986114501953146,0.0010240577155855102,0.218181818892562,0.0013885498
radiopaedia_36,29,0.6396761134332639,0.47023809539576245,0.8876404495013256,0.9975825453655289,0.5000000001582278,0.9972839355468791,0.0024174546360010746,0.11235955106047217,0.0027160645
radiopaedia_36,30,0.5161290323361083,0.34782608709829865,1.0,0.9954111600587442,0.34782608709829865,0.995422363281257,0.004588839942785443,6.24999999609375e-10,0.0045776367
radiopaedia_36,31,0.5889328064053493,0.41736694694191395,1.0,0.9968189395445627,0.41736694694191395,0.9968261718750049,0.0031810604569667044,6.711409391468853e-10,0.0031738281
radiopaedia_36,32,0.6639004150772198,0.4968944102503761,0.5263157897853186,0.9998623516456627,0.898876404608004,0.9987640380859394,0.00013764835586666823,0.4736842108725762,0.0012359619
radiopaedia_36,33,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
radiopaedia_36,34,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
radiopaedia_36,35,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
radiopaedia_36,36,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
radiopaedia_36,37,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
radiopaedia_36,38,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
radiopaedia_36,39,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
radiopaedia_36,40,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
radiopaedia_36,41,9.999999900000002e-09,9.999999900000002e-09,9.999999900000002e-09,1.0,1.0,0.9998474121093752,1.5261117724238834e-12,1.0,0.00015258789
radiopaedia_36,42,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
radiopaedia_36,43,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
radiopaedia_36,44,1.0,1.0,1.0,1.0,1.0,1.0,1.5258789062476717e-12,1.0,0.0
