Dice Index (DI),Jaccard Index (JA),Sensitivity (SE),Specificity (SP),Precision,Accuracy,MAE,TP,TN,FP,FN,HD95,ASSD,threshold,row_index,image_path,gt_path,lung_path,gt_area,pred_area,prob_max,prob_mean
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,182,data/processed/images/coronacases_001_slice_0237.npy,data/processed/infection_masks/coronacases_001_slice_0237.npy,data/processed/lung_masks/coronacases_001_slice_0237.npy,0,0,0.018695581704378128,1.547943611512892e-05
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,183,data/processed/images/coronacases_001_slice_0238.npy,data/processed/infection_masks/coronacases_001_slice_0238.npy,data/processed/lung_masks/coronacases_001_slice_0238.npy,0,0,0.018451213836669922,1.3897715689381585e-05
0.0,0.0,0.0,0.99995422363266,0.0,0.99995422363266,4.5776367e-05,0,65533,3,0,,,0.035,184,data/processed/images/coronacases_001_slice_0239.npy,data/processed/infection_masks/coronacases_001_slice_0239.npy,data/processed/lung_masks/coronacases_001_slice_0239.npy,0,3,0.12856784462928772,1.819092722143978e-05
0.0,0.0,0.0,0.99995422363266,0.0,0.99995422363266,4.5776367e-05,0,65533,3,0,,,0.035,185,data/processed/images/coronacases_001_slice_0240.npy,data/processed/infection_masks/coronacases_001_slice_0240.npy,data/processed/lung_masks/coronacases_001_slice_0240.npy,0,3,0.13585515320301056,1.0670192750694696e-05
0.0,0.0,0.0,0.999984741210785,0.0,0.999984741210785,1.5258789e-05,0,65535,1,0,,,0.035,186,data/processed/images/coronacases_001_slice_0241.npy,data/processed/infection_masks/coronacases_001_slice_0241.npy,data/processed/lung_masks/coronacases_001_slice_0241.npy,0,1,0.05966715142130852,6.26528208158561e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9998168945310975,0.00018310547,0,65524,0,12,,,0.035,187,data/processed/images/coronacases_001_slice_0242.npy,data/processed/infection_masks/coronacases_001_slice_0242.npy,data/processed/lung_masks/coronacases_001_slice_0242.npy,12,0,0.007371275220066309,3.9576452763867564e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9998779296873475,0.00012207031,0,65528,0,8,,,0.035,188,data/processed/images/coronacases_001_slice_0243.npy,data/processed/infection_masks/coronacases_001_slice_0243.npy,data/processed/lung_masks/coronacases_001_slice_0243.npy,8,0,0.033156171441078186,6.392438990587834e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,189,data/processed/images/coronacases_001_slice_0244.npy,data/processed/infection_masks/coronacases_001_slice_0244.npy,data/processed/lung_masks/coronacases_001_slice_0244.npy,0,0,0.0026028670836240053,4.665555479732575e-06
0.0,0.0,0.0,0.9997558593748475,0.0,0.9997558593748475,0.00024414062,0,65520,16,0,,,0.035,190,data/processed/images/coronacases_001_slice_0245.npy,data/processed/infection_masks/coronacases_001_slice_0245.npy,data/processed/lung_masks/coronacases_001_slice_0245.npy,0,16,0.7095680236816406,7.298601849470288e-05
0.0,0.0,0.0,0.9993896484373476,0.0,0.9993896484373476,0.00061035156,0,65496,40,0,,,0.035,191,data/processed/images/coronacases_001_slice_0246.npy,data/processed/infection_masks/coronacases_001_slice_0246.npy,data/processed/lung_masks/coronacases_001_slice_0246.npy,0,40,0.9963071346282959,0.00024972076062113047
0.0,0.0,0.0,0.9998168945310975,0.0,0.9998168945310975,0.00018310547,0,65524,12,0,,,0.035,192,data/processed/images/coronacases_001_slice_0247.npy,data/processed/infection_masks/coronacases_001_slice_0247.npy,data/processed/lung_masks/coronacases_001_slice_0247.npy,0,12,0.25954195857048035,3.452076998655684e-05
0.0,0.0,0.0,0.999984741210785,0.0,0.999984741210785,1.5258789e-05,0,65535,1,0,,,0.035,193,data/processed/images/coronacases_001_slice_0248.npy,data/processed/infection_masks/coronacases_001_slice_0248.npy,data/processed/lung_masks/coronacases_001_slice_0248.npy,0,1,0.055197954177856445,3.571722572814906e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,194,data/processed/images/coronacases_001_slice_0249.npy,data/processed/infection_masks/coronacases_001_slice_0249.npy,data/processed/lung_masks/coronacases_001_slice_0249.npy,0,0,0.004267701413482428,1.7100659306379384e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,195,data/processed/images/coronacases_001_slice_0250.npy,data/processed/infection_masks/coronacases_001_slice_0250.npy,data/processed/lung_masks/coronacases_001_slice_0250.npy,0,0,0.0003838049015030265,2.1454829948197585e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,196,data/processed/images/coronacases_001_slice_0251.npy,data/processed/infection_masks/coronacases_001_slice_0251.npy,data/processed/lung_masks/coronacases_001_slice_0251.npy,0,0,0.0001992828183574602,1.733934368530754e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,197,data/processed/images/coronacases_001_slice_0252.npy,data/processed/infection_masks/coronacases_001_slice_0252.npy,data/processed/lung_masks/coronacases_001_slice_0252.npy,0,0,0.0002322807995369658,1.485250891164469e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,198,data/processed/images/coronacases_001_slice_0253.npy,data/processed/infection_masks/coronacases_001_slice_0253.npy,data/processed/lung_masks/coronacases_001_slice_0253.npy,0,0,0.00020204274915158749,1.6495389445481123e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,199,data/processed/images/coronacases_001_slice_0254.npy,data/processed/infection_masks/coronacases_001_slice_0254.npy,data/processed/lung_masks/coronacases_001_slice_0254.npy,0,0,0.0005560804274864495,4.646986326406477e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,200,data/processed/images/coronacases_001_slice_0255.npy,data/processed/infection_masks/coronacases_001_slice_0255.npy,data/processed/lung_masks/coronacases_001_slice_0255.npy,0,0,0.00018257506599184126,1.6390451946790563e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,201,data/processed/images/coronacases_001_slice_0256.npy,data/processed/infection_masks/coronacases_001_slice_0256.npy,data/processed/lung_masks/coronacases_001_slice_0256.npy,0,0,0.00033379701199010015,1.1514962352521252e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,202,data/processed/images/coronacases_001_slice_0257.npy,data/processed/infection_masks/coronacases_001_slice_0257.npy,data/processed/lung_masks/coronacases_001_slice_0257.npy,0,0,0.00011685724166454747,1.2815798982046545e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,203,data/processed/images/coronacases_001_slice_0258.npy,data/processed/infection_masks/coronacases_001_slice_0258.npy,data/processed/lung_masks/coronacases_001_slice_0258.npy,0,0,0.0001623890857445076,1.3383936448008171e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,204,data/processed/images/coronacases_001_slice_0259.npy,data/processed/infection_masks/coronacases_001_slice_0259.npy,data/processed/lung_masks/coronacases_001_slice_0259.npy,0,0,0.0004677495453506708,2.215856284237816e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,205,data/processed/images/coronacases_001_slice_0260.npy,data/processed/infection_masks/coronacases_001_slice_0260.npy,data/processed/lung_masks/coronacases_001_slice_0260.npy,0,0,0.0008731971611268818,3.727392595465062e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,206,data/processed/images/coronacases_001_slice_0261.npy,data/processed/infection_masks/coronacases_001_slice_0261.npy,data/processed/lung_masks/coronacases_001_slice_0261.npy,0,0,0.0009982543997466564,3.671296553875436e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,207,data/processed/images/coronacases_001_slice_0262.npy,data/processed/infection_masks/coronacases_001_slice_0262.npy,data/processed/lung_masks/coronacases_001_slice_0262.npy,0,0,0.0020605232566595078,1.3789591321256012e-05
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,208,data/processed/images/coronacases_001_slice_0263.npy,data/processed/infection_masks/coronacases_001_slice_0263.npy,data/processed/lung_masks/coronacases_001_slice_0263.npy,0,0,0.002652953378856182,1.2948521543876268e-05
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,209,data/processed/images/coronacases_001_slice_0264.npy,data/processed/infection_masks/coronacases_001_slice_0264.npy,data/processed/lung_masks/coronacases_001_slice_0264.npy,0,0,0.002644611056894064,1.4582575204258319e-05
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,210,data/processed/images/coronacases_001_slice_0265.npy,data/processed/infection_masks/coronacases_001_slice_0265.npy,data/processed/lung_masks/coronacases_001_slice_0265.npy,0,0,0.0023922142572700977,7.967373676365241e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,211,data/processed/images/coronacases_001_slice_0266.npy,data/processed/infection_masks/coronacases_001_slice_0266.npy,data/processed/lung_masks/coronacases_001_slice_0266.npy,0,0,0.002041477244347334,6.709577974106651e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,212,data/processed/images/coronacases_001_slice_0267.npy,data/processed/infection_masks/coronacases_001_slice_0267.npy,data/processed/lung_masks/coronacases_001_slice_0267.npy,0,0,0.002693253569304943,6.228297934285365e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,213,data/processed/images/coronacases_001_slice_0268.npy,data/processed/infection_masks/coronacases_001_slice_0268.npy,data/processed/lung_masks/coronacases_001_slice_0268.npy,0,0,0.0011227575596421957,2.7467731342767365e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,214,data/processed/images/coronacases_001_slice_0269.npy,data/processed/infection_masks/coronacases_001_slice_0269.npy,data/processed/lung_masks/coronacases_001_slice_0269.npy,0,0,0.0010648462921380997,1.4281498579293839e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,215,data/processed/images/coronacases_001_slice_0270.npy,data/processed/infection_masks/coronacases_001_slice_0270.npy,data/processed/lung_masks/coronacases_001_slice_0270.npy,0,0,0.0067570628598332405,2.263014494019444e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,216,data/processed/images/coronacases_001_slice_0271.npy,data/processed/infection_masks/coronacases_001_slice_0271.npy,data/processed/lung_masks/coronacases_001_slice_0271.npy,0,0,0.0025000732857733965,2.7045612114307005e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,217,data/processed/images/coronacases_001_slice_0272.npy,data/processed/infection_masks/coronacases_001_slice_0272.npy,data/processed/lung_masks/coronacases_001_slice_0272.npy,0,0,0.0029090712778270245,2.640708089529653e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,218,data/processed/images/coronacases_001_slice_0273.npy,data/processed/infection_masks/coronacases_001_slice_0273.npy,data/processed/lung_masks/coronacases_001_slice_0273.npy,0,0,0.0030670291744172573,1.9571295979403658e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,219,data/processed/images/coronacases_001_slice_0274.npy,data/processed/infection_masks/coronacases_001_slice_0274.npy,data/processed/lung_masks/coronacases_001_slice_0274.npy,0,0,0.0020143608562648296,9.842293593465001e-07
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,220,data/processed/images/coronacases_004_slice_0000.npy,data/processed/infection_masks/coronacases_004_slice_0000.npy,data/processed/lung_masks/coronacases_004_slice_0000.npy,0,0,0.002353372983634472,1.1322305908834096e-05
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,221,data/processed/images/coronacases_004_slice_0001.npy,data/processed/infection_masks/coronacases_004_slice_0001.npy,data/processed/lung_masks/coronacases_004_slice_0001.npy,0,0,0.0015603501815348864,6.425843821489252e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,222,data/processed/images/coronacases_004_slice_0002.npy,data/processed/infection_masks/coronacases_004_slice_0002.npy,data/processed/lung_masks/coronacases_004_slice_0002.npy,0,0,0.0011361524229869246,5.14967223352869e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,223,data/processed/images/coronacases_004_slice_0003.npy,data/processed/infection_masks/coronacases_004_slice_0003.npy,data/processed/lung_masks/coronacases_004_slice_0003.npy,0,0,0.0005657317815348506,3.7621869068971137e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,224,data/processed/images/coronacases_004_slice_0004.npy,data/processed/infection_masks/coronacases_004_slice_0004.npy,data/processed/lung_masks/coronacases_004_slice_0004.npy,0,0,0.00041268684435635805,3.3679327771096723e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,225,data/processed/images/coronacases_004_slice_0005.npy,data/processed/infection_masks/coronacases_004_slice_0005.npy,data/processed/lung_masks/coronacases_004_slice_0005.npy,0,0,0.00020842226513195783,2.65151265921304e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,226,data/processed/images/coronacases_004_slice_0006.npy,data/processed/infection_masks/coronacases_004_slice_0006.npy,data/processed/lung_masks/coronacases_004_slice_0006.npy,0,0,0.00013455442967824638,2.0939403384545585e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,227,data/processed/images/coronacases_004_slice_0007.npy,data/processed/infection_masks/coronacases_004_slice_0007.npy,data/processed/lung_masks/coronacases_004_slice_0007.npy,0,0,0.012217511422932148,3.2089858450490283e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,228,data/processed/images/coronacases_004_slice_0008.npy,data/processed/infection_masks/coronacases_004_slice_0008.npy,data/processed/lung_masks/coronacases_004_slice_0008.npy,0,0,0.0002299911720911041,2.378198132646503e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,229,data/processed/images/coronacases_004_slice_0009.npy,data/processed/infection_masks/coronacases_004_slice_0009.npy,data/processed/lung_masks/coronacases_004_slice_0009.npy,0,0,0.0002215845452155918,2.7307473828841466e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,230,data/processed/images/coronacases_004_slice_0010.npy,data/processed/infection_masks/coronacases_004_slice_0010.npy,data/processed/lung_masks/coronacases_004_slice_0010.npy,0,0,0.0003188113041687757,3.802371111305547e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,231,data/processed/images/coronacases_004_slice_0011.npy,data/processed/infection_masks/coronacases_004_slice_0011.npy,data/processed/lung_masks/coronacases_004_slice_0011.npy,0,0,0.0001404542854288593,3.089565780101111e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,232,data/processed/images/coronacases_004_slice_0012.npy,data/processed/infection_masks/coronacases_004_slice_0012.npy,data/processed/lung_masks/coronacases_004_slice_0012.npy,0,0,0.00013688103354070336,3.485240085865371e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,233,data/processed/images/coronacases_004_slice_0013.npy,data/processed/infection_masks/coronacases_004_slice_0013.npy,data/processed/lung_masks/coronacases_004_slice_0013.npy,0,0,0.0007909467676654458,3.384538104000967e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,234,data/processed/images/coronacases_004_slice_0014.npy,data/processed/infection_masks/coronacases_004_slice_0014.npy,data/processed/lung_masks/coronacases_004_slice_0014.npy,0,0,0.00015246131806634367,3.695641908052494e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,235,data/processed/images/coronacases_004_slice_0015.npy,data/processed/infection_masks/coronacases_004_slice_0015.npy,data/processed/lung_masks/coronacases_004_slice_0015.npy,0,0,0.002893649972975254,4.0880140659282915e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,236,data/processed/images/coronacases_004_slice_0016.npy,data/processed/infection_masks/coronacases_004_slice_0016.npy,data/processed/lung_masks/coronacases_004_slice_0016.npy,0,0,0.0034073402639478445,3.978373570134863e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,237,data/processed/images/coronacases_004_slice_0017.npy,data/processed/infection_masks/coronacases_004_slice_0017.npy,data/processed/lung_masks/coronacases_004_slice_0017.npy,0,0,0.003389171324670315,2.6838317808142165e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,238,data/processed/images/coronacases_004_slice_0018.npy,data/processed/infection_masks/coronacases_004_slice_0018.npy,data/processed/lung_masks/coronacases_004_slice_0018.npy,0,0,0.005780953448265791,3.2363068385166116e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,239,data/processed/images/coronacases_004_slice_0019.npy,data/processed/infection_masks/coronacases_004_slice_0019.npy,data/processed/lung_masks/coronacases_004_slice_0019.npy,0,0,0.008390389382839203,3.6997585084463935e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,240,data/processed/images/coronacases_004_slice_0020.npy,data/processed/infection_masks/coronacases_004_slice_0020.npy,data/processed/lung_masks/coronacases_004_slice_0020.npy,0,0,0.018631376326084137,4.237314897181932e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,241,data/processed/images/coronacases_004_slice_0021.npy,data/processed/infection_masks/coronacases_004_slice_0021.npy,data/processed/lung_masks/coronacases_004_slice_0021.npy,0,0,0.015813741832971573,5.9061926549475174e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,242,data/processed/images/coronacases_004_slice_0022.npy,data/processed/infection_masks/coronacases_004_slice_0022.npy,data/processed/lung_masks/coronacases_004_slice_0022.npy,0,0,0.001273031928576529,4.679101493820781e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,243,data/processed/images/coronacases_004_slice_0023.npy,data/processed/infection_masks/coronacases_004_slice_0023.npy,data/processed/lung_masks/coronacases_004_slice_0023.npy,0,0,0.0076382895931601524,5.450384378491435e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,244,data/processed/images/coronacases_004_slice_0024.npy,data/processed/infection_masks/coronacases_004_slice_0024.npy,data/processed/lung_masks/coronacases_004_slice_0024.npy,0,0,0.006931804586201906,3.981611826020526e-06
0.0,0.0,0.0,0.9999694824217225,0.0,0.9999694824217225,3.0517578e-05,0,65534,2,0,,,0.035,245,data/processed/images/coronacases_004_slice_0025.npy,data/processed/infection_masks/coronacases_004_slice_0025.npy,data/processed/lung_masks/coronacases_004_slice_0025.npy,0,2,0.06140651926398277,6.479740477516316e-06
0.0,0.0,0.0,0.9999389648435975,0.0,0.9999389648435975,6.1035156e-05,0,65532,4,0,,,0.035,246,data/processed/images/coronacases_004_slice_0026.npy,data/processed/infection_masks/coronacases_004_slice_0026.npy,data/processed/lung_masks/coronacases_004_slice_0026.npy,0,4,0.15494464337825775,1.1165693649672903e-05
0.0,0.0,0.0,0.999862670898285,0.0,0.999862670898285,0.0001373291,0,65527,9,0,,,0.035,247,data/processed/images/coronacases_004_slice_0027.npy,data/processed/infection_masks/coronacases_004_slice_0027.npy,data/processed/lung_masks/coronacases_004_slice_0027.npy,0,9,0.19089266657829285,1.8841277778847143e-05
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,248,data/processed/images/coronacases_004_slice_0028.npy,data/processed/infection_masks/coronacases_004_slice_0028.npy,data/processed/lung_masks/coronacases_004_slice_0028.npy,0,0,0.0213748961687088,4.521112259681104e-06
0.0,0.0,0.0,0.9999084472654725,0.0,0.9999084472654725,9.1552734e-05,0,65530,6,0,,,0.035,249,data/processed/images/coronacases_004_slice_0029.npy,data/processed/infection_masks/coronacases_004_slice_0029.npy,data/processed/lung_masks/coronacases_004_slice_0029.npy,0,6,0.10801209509372711,1.1657369213935453e-05
0.0,0.0,0.0,0.9999389648435975,0.0,0.9999389648435975,6.1035156e-05,0,65532,4,0,,,0.035,250,data/processed/images/coronacases_004_slice_0030.npy,data/processed/infection_masks/coronacases_004_slice_0030.npy,data/processed/lung_masks/coronacases_004_slice_0030.npy,0,4,0.0659816563129425,8.09902121545747e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,251,data/processed/images/coronacases_004_slice_0031.npy,data/processed/infection_masks/coronacases_004_slice_0031.npy,data/processed/lung_masks/coronacases_004_slice_0031.npy,0,0,0.022326722741127014,4.936503501085099e-06
0.0,0.0,0.0,0.9998779296873475,0.0,0.9998779296873475,0.00012207031,0,65528,8,0,,,0.035,252,data/processed/images/coronacases_004_slice_0032.npy,data/processed/infection_masks/coronacases_004_slice_0032.npy,data/processed/lung_masks/coronacases_004_slice_0032.npy,0,8,0.20324721932411194,1.721390799502842e-05
0.0,0.0,0.0,0.9999084472654725,0.0,0.9999084472654725,9.1552734e-05,0,65530,6,0,,,0.035,253,data/processed/images/coronacases_004_slice_0033.npy,data/processed/infection_masks/coronacases_004_slice_0033.npy,data/processed/lung_masks/coronacases_004_slice_0033.npy,0,6,0.32190173864364624,2.124173079209868e-05
0.0,0.0,0.0,0.9999389648435975,0.0,0.9999389648435975,6.1035156e-05,0,65532,4,0,,,0.035,254,data/processed/images/coronacases_004_slice_0034.npy,data/processed/infection_masks/coronacases_004_slice_0034.npy,data/processed/lung_masks/coronacases_004_slice_0034.npy,0,4,0.19842836260795593,1.9258088286733255e-05
0.0,0.0,0.0,0.999984741210785,0.0,0.999984741210785,1.5258789e-05,0,65535,1,0,,,0.035,255,data/processed/images/coronacases_004_slice_0035.npy,data/processed/infection_masks/coronacases_004_slice_0035.npy,data/processed/lung_masks/coronacases_004_slice_0035.npy,0,1,0.05860339477658272,6.525364824483404e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,256,data/processed/images/coronacases_004_slice_0036.npy,data/processed/infection_masks/coronacases_004_slice_0036.npy,data/processed/lung_masks/coronacases_004_slice_0036.npy,0,0,0.011217660270631313,3.9712954276183154e-06
0.0,0.0,0.0,0.9999694824217225,0.0,0.9999694824217225,3.0517578e-05,0,65534,2,0,,,0.035,257,data/processed/images/coronacases_004_slice_0037.npy,data/processed/infection_masks/coronacases_004_slice_0037.npy,data/processed/lung_masks/coronacases_004_slice_0037.npy,0,2,0.06928198784589767,6.64782874082448e-06
0.0,0.0,0.0,0.999984741210785,0.0,0.999984741210785,1.5258789e-05,0,65535,1,0,,,0.035,258,data/processed/images/coronacases_004_slice_0038.npy,data/processed/infection_masks/coronacases_004_slice_0038.npy,data/processed/lung_masks/coronacases_004_slice_0038.npy,0,1,0.05488527938723564,5.613112989522051e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,259,data/processed/images/coronacases_004_slice_0039.npy,data/processed/infection_masks/coronacases_004_slice_0039.npy,data/processed/lung_masks/coronacases_004_slice_0039.npy,0,0,0.010666160844266415,4.430666649568593e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,260,data/processed/images/coronacases_004_slice_0040.npy,data/processed/infection_masks/coronacases_004_slice_0040.npy,data/processed/lung_masks/coronacases_004_slice_0040.npy,0,0,0.0003083092742599547,3.839548753603594e-06
0.0,0.0,0.0,0.99995422363266,0.0,0.99995422363266,4.5776367e-05,0,65533,3,0,,,0.035,261,data/processed/images/coronacases_004_slice_0041.npy,data/processed/infection_masks/coronacases_004_slice_0041.npy,data/processed/lung_masks/coronacases_004_slice_0041.npy,0,3,0.08538440614938736,8.565133612137288e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,262,data/processed/images/coronacases_004_slice_0042.npy,data/processed/infection_masks/coronacases_004_slice_0042.npy,data/processed/lung_masks/coronacases_004_slice_0042.npy,0,0,0.0011742970673367381,4.466069185582455e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,263,data/processed/images/coronacases_004_slice_0043.npy,data/processed/infection_masks/coronacases_004_slice_0043.npy,data/processed/lung_masks/coronacases_004_slice_0043.npy,0,0,0.00043896716670133173,4.015056219941471e-06
0.0,0.0,0.0,0.9999999999998475,0.0,0.9999999999998475,0.0,0,65536,0,0,0.0,0.0,0.035,264,data/processed/images/coronacases_004_slice_0044.npy,data/processed/infection_masks/coronacases_004_slice_0044.npy,data/processed/lung_masks/coronacases_004_slice_0044.npy,0,0,0.001761190826073289,4.0267050280817784e-06
0.0,0.0,0.0,0.9999694824217225,0.0,0.9999694824217225,3.0517578e-05,0,65534,2,0,,,0.035,265,data/processed/images/coronacases_004_slice_0045.npy,data/processed/infection_masks/coronacases_004_slice_0045.npy,data/processed/lung_masks/coronacases_004_slice_0045.npy,0,2,0.039053697139024734,6.9781317506567575e-06
0.0,0.0,0.0,0.999679565429535,0.0,0.999679565429535,0.00032043457,0,65515,21,0,,,0.035,266,data/processed/images/coronacases_004_slice_0046.npy,data/processed/infection_masks/coronacases_004_slice_0046.npy,data/processed/lung_masks/coronacases_004_slice_0046.npy,0,21,0.23592118918895721,5.049971514381468e-05
