threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,fpr,fnr,mae
0.015,75,0.7787710734016043,0.6950393282706149,0.8103219108828175,0.9967527674221207,0.8383853334049476,0.9938966424971751,0.003247232579447341,0.3036677267103904,0.0061033573
0.015,100,0.7628216584773262,0.6803029249457864,0.7890295266132051,0.9968620512867289,0.8468217081467693,0.9937935468446494,0.003137948714839073,0.3249601109800031,0.0062064533
0.02,0,0.8040189730242221,0.7156250436683799,0.8417155841343208,0.9966477173301982,0.8282756618774615,0.994088523746163,0.0033522826713694846,0.2722740534588873,0.0059114764
0.02,3,0.8038724198307098,0.715520990033361,0.8415431733929631,0.9966493600349593,0.8283381726594509,0.9940882075018301,0.0033506399666085912,0.2724464642002448,0.0059117926
0.02,5,0.8038248274517212,0.7155013580189056,0.8414566361938572,0.9966508253953484,0.8285819467200054,0.994087812196414,0.00334917460621954,0.2725330013993509,0.005912188
0.02,10,0.8011383872701457,0.7136502162162994,0.8391569148447099,0.9966589316527593,0.8287779615847521,0.994079747965925,0.0033410683488086,0.27483272274849807,0.005920252
0.02,20,0.7995855990529214,0.7118656195646319,0.8359644656212408,0.9966781829958263,0.8291170706099023,0.9940638566881966,0.003321817005741339,0.2780251719719671,0.0059361435
0.02,30,0.7954039616803434,0.7085113626599201,0.8293090743853754,0.996705079820549,0.8321207917040785,0.9940468585553033,0.003294920181018236,0.2846805632078324,0.0059531415
0.02,50,0.7848132075166234,0.7001897437623741,0.8179772170245451,0.9967637180746148,0.8389728107170662,0.9939595751194226,0.0032362819269522425,0.29601242056866267,0.006040425
0.02,75,0.7791059916529007,0.6954236237026689,0.8074842593837666,0.9968564048097744,0.8412961543851672,0.9939178308674795,0.00314359519179317,0.3065053782094411,0.0060821692
0.02,100,0.7627254546006703,0.6802095138029685,0.7852718471941431,0.9969715221818677,0.8495774562831074,0.9938054060071331,0.003028477819699711,0.3287177903990649,0.006194594
0.025,0,0.804540273801638,0.7162344207831336,0.8393204366717919,0.9967350924558601,0.8312480299860575,0.9941129536208797,0.003264907545707057,0.27466920092141683,0.0058870465
0.025,3,0.8043877649519862,0.7161248670930753,0.8391556571049237,0.9967368229823123,0.8312930108733548,0.994112400193297,0.003263177019255121,0.2748339804882851,0.0058875997
0.025,5,0.8043257355840902,0.7160865714230463,0.8390575248815433,0.9967376221993903,0.8314233269902643,0.9941108189716326,0.0032623778021768305,0.2749321127116654,0.005889181
0.025,10,0.8013596115073425,0.7139261197488804,0.8363465046872303,0.9967459824728115,0.8314067895800747,0.9941043359628081,0.0032540175287560182,0.27764313290597814,0.005895664
0.025,20,0.8001847779949586,0.7125585712460996,0.8338307012736216,0.996765085018688,0.831880288959512,0.9940879703185804,0.003234914982879385,0.2801589363195866,0.0059120297
0.025,30,0.7959209606166422,0.709120737396958,0.8272507160965717,0.9967886484147229,0.8347983361416347,0.9940684422310238,0.003211351586844616,0.2867389214966365,0.0059315576
0.025,50,0.7854493940360417,0.700904749128629,0.8159423953903153,0.9968513400108381,0.8418284863016966,0.99398574433797,0.0031486599907295594,0.29804724220289264,0.006014256
0.025,75,0.779581585685815,0.6959734333959116,0.8057798612492311,0.9969317414422658,0.8436368734057553,0.9939399679707827,0.0030682585593022702,0.30820977634397706,0.006060032
0.025,100,0.7632011123419444,0.68073296331689,0.7837016856964328,0.9970451263394021,0.85182290350193,0.9938213763459447,0.002954873662166241,0.33028795189677507,0.0061786235
0.03,0,0.8044823480408176,0.7164039946997799,0.8369608940286215,0.9968054964926598,0.8335531521284072,0.9941297145705235,0.0031945035089079184,0.27702874356458634,0.0058702854
0.03,3,0.8044817222872477,0.7164005773167954,0.8369107543244044,0.9968067259057967,0.8337050170234968,0.9941293192651073,0.0031932740957709036,0.27707888326880337,0.005870681
0.03,5,0.8044949641486299,0.7164184492858252,0.8368277262816227,0.9968083451336174,0.8337914796407279,0.9941271846158602,0.003191654867950227,0.277161911311585,0.0058728154
0.03,10,0.8016770333834691,0.7143283909376057,0.8342851046016377,0.9968151314220122,0.833723566526807,0.9941206225459526,0.003184868579555466,0.2797045329915699,0.0058793775
0.03,20,0.8004148407216197,0.7128632743161171,0.8315958001602204,0.9968341955292747,0.8341458455561194,0.9941033081687262,0.0031658044722931303,0.28239383743298696,0.0058966917
0.03,30,0.7964991154565904,0.7096771775018903,0.8253618827687973,0.9968609856196554,0.8390538548973888,0.9940833057146702,0.0031390143819121073,0.2886277548244101,0.005916694
0.03,50,0.7855853390330593,0.7010410374666053,0.8136317432141748,0.9969232769329505,0.8438734933026171,0.9939987103556192,0.0030767230686173453,0.3003578943790329,0.0060012895
0.03,75,0.7797512757298946,0.6962221621624952,0.8040257425455141,0.9970043539311767,0.8506637512257659,0.9939534874160142,0.002995646070391424,0.3099638950476936,0.0060465126
0.03,100,0.7626079588854757,0.6799920449103208,0.7809846273083819,0.9971071000995673,0.8535746304644065,0.9938140236652047,0.0028928999020005415,0.3330050102848261,0.0061859763
