mode,threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,mae,tp,tn,fp,fn
raw_probability_highsens_tta,0.11,50,0.3849980981361149,0.2383886345222169,0.6036547545204429,0.9966592574738363,0.2826252066299686,0.9958042482129561,0.0041957516223192215,12652,9580719,32114,8307
raw_probability_highsens_tta,0.11,75,0.37974601946748215,0.23437437835682629,0.5621451405121608,0.9969508468523265,0.2867154989900259,0.9960048960990636,0.003995103761553764,11782,9583522,29311,9177
raw_probability_highsens_tta,0.11,100,0.3761305678340061,0.2316261149963919,0.5277923565053066,0.9972121641975878,0.29217400491262985,0.9961909080038256,0.0038090921007096767,11062,9586034,26799,9897
raw_probability_highsens_tta,0.11,150,0.3623387726275207,0.22125380180665913,0.4650985256927978,0.9975970663382991,0.296769872438793,0.9964385778725543,0.0035614222288131714,9748,9589734,23099,11211
raw_probability_highsens_tta,0.11,200,0.35427014565642795,0.21526628123163916,0.4032635144804603,0.9980958787071398,0.31589176259518764,0.9968017785727563,0.0031982213258743286,8452,9594529,18304,12507
raw_probability_highsens_tta,0.12,0,0.37392766793386184,0.22995758587118798,0.6311846939259358,0.9961958144908989,0.26565323908585375,0.9954017068253073,0.004598292987793684,13229,9576264,36569,7730
raw_probability_highsens_tta,0.12,3,0.3745962486541091,0.2304635068941673,0.6308029963258596,0.9962125629354001,0.26639666324119643,0.9954175884220866,0.0045824116095900536,13221,9576425,36408,7738
raw_probability_highsens_tta,0.12,5,0.37587099343016755,0.2314292718803223,0.630564435325812,0.9962397141404611,0.2677308915584005,0.9954441615513383,0.004555838648229837,13216,9576686,36147,7743
raw_probability_highsens_tta,0.12,10,0.37898249500159964,0.23379296881928097,0.6285605229254122,0.9963184630378985,0.27127090025527734,0.995518379470928,0.004481620620936155,13174,9577443,35390,7785
raw_probability_highsens_tta,0.12,15,0.3807694546300593,0.23515456506106486,0.6242664249245554,0.9963922186102672,0.2739244216475926,0.9955826324670484,0.004417367745190859,13084,9578152,34681,7875
raw_probability_highsens_tta,0.12,20,0.3843688617801562,0.23790632198613518,0.6208788587238795,0.9964902126147401,0.2783410335386126,0.9956730433872758,0.004326956812292337,13013,9579094,33739,7946
raw_probability_highsens_tta,0.12,30,0.3880813076783298,0.2407573716509054,0.6139605897224991,0.9966202471217372,0.28370483056633294,0.9957877438084599,0.00421225605532527,12868,9580344,32489,8091
raw_probability_highsens_tta,0.12,50,0.3965845297437774,0.24733734774331695,0.601650842120043,0.9968766751695354,0.29577332645299625,0.9960168332469697,0.0039831665344536304,12610,9582809,30024,8349
raw_probability_highsens_tta,0.12,75,0.3907354139300682,0.24280371128050696,0.5606183501118561,0.9971461066680333,0.2998672927724837,0.996196409471991,0.0038035905454307795,11750,9585399,27434,9209
raw_probability_highsens_tta,0.12,100,0.38912259086502,0.24155940648144894,0.5274106589052304,0.9974199073259663,0.3082887103970582,0.996397368761957,0.0036026311572641134,11054,9588031,24802,9905
raw_probability_highsens_tta,0.12,150,0.3736293280586151,0.22973196363201567,0.4641442816926074,0.9977752656266878,0.31265668187943924,0.9966143134499884,0.0033856865484267473,9728,9591447,21386,11231
raw_probability_highsens_tta,0.12,200,0.36640062462037687,0.22429037996860832,0.4030249534804127,0.9982625309313072,0.3358781661297324,0.9969675492267209,0.00303245079703629,8447,9596131,16702,12512
raw_probability_highsens_tta,0.13,0,0.3839962741416141,0.2376209089107413,0.6294193425255835,0.9964050140057558,0.2762722513088427,0.9956066105641466,0.004393389448523521,13192,9578275,34558,7767
raw_probability_highsens_tta,0.13,3,0.38467710171983127,0.2381425423544706,0.6290853571255169,0.996420722174201,0.2770423600604562,0.9956215579493507,0.00437844218686223,13185,9578426,34407,7774
raw_probability_highsens_tta,0.13,5,0.3859345938108133,0.23910715905993302,0.6286559473254312,0.996447873379262,0.278432864206864,0.9956477158734578,0.004352284129709005,13176,9578687,34146,7783
